Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
23452,41.494041,-121.93203,1646,CA,62,Alnus,incana,gray alder,Plantae,108124,498,Colored leaves,2018,9,7,250,2458369,16,2018,9,7,250,2458369,7
23452,41.494041,-121.93203,1646,CA,62,Alnus,incana,gray alder,Plantae,108124,498,Colored leaves,2018,9,19,262,2458381,5,2018,10,12,285,2458404,-9999
23452,41.494041,-121.93203,1646,CA,62,Alnus,incana,gray alder,Plantae,108125,498,Colored leaves,2018,7,18,199,2458318,14,2018,8,22,234,2458353,16
23452,41.494041,-121.93203,1646,CA,62,Alnus,incana,gray alder,Plantae,108125,498,Colored leaves,2018,9,14,257,2458376,7,2018,9,14,257,2458376,5
23452,41.494041,-121.93203,1646,CA,62,Alnus,incana,gray alder,Plantae,108126,498,Colored leaves,2018,8,22,234,2458353,35,2018,10,12,285,2458404,-9999
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,371,Breaking leaf buds,2018,6,27,178,2458297,-9999,2018,7,4,185,2458304,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,371,Breaking leaf buds,2018,7,25,206,2458325,14,2018,8,1,213,2458332,36
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108146,371,Breaking leaf buds,2018,6,27,178,2458297,-9999,2018,8,1,213,2458332,36
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108146,371,Breaking leaf buds,2018,9,13,256,2458375,7,2018,9,13,256,2458375,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108147,371,Breaking leaf buds,2018,6,27,178,2458297,-9999,2018,9,13,256,2458375,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,467,Increasing leaf size,2018,6,27,178,2458297,-9999,2018,7,25,206,2458325,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,467,Increasing leaf size,2018,9,13,256,2458375,7,2018,9,13,256,2458375,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,467,Increasing leaf size,2018,9,27,270,2458389,7,2018,10,11,284,2458403,-9999
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108146,467,Increasing leaf size,2018,6,27,178,2458297,-9999,2018,7,25,206,2458325,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108147,467,Increasing leaf size,2018,6,27,178,2458297,-9999,2018,7,25,206,2458325,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108147,467,Increasing leaf size,2018,9,13,256,2458375,7,2018,9,13,256,2458375,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,483,Leaves,2018,6,27,178,2458297,-9999,2018,10,11,284,2458403,-9999
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108146,483,Leaves,2018,6,27,178,2458297,-9999,2018,10,11,284,2458403,-9999
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108147,483,Leaves,2018,6,27,178,2458297,-9999,2018,10,11,284,2458403,-9999
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,498,Colored leaves,2018,7,25,206,2458325,14,2018,8,1,213,2458332,36
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108145,498,Colored leaves,2018,9,13,256,2458375,7,2018,9,20,263,2458382,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108146,498,Colored leaves,2018,9,13,256,2458375,7,2018,9,20,263,2458382,7
23456,42.110558,-123.39151,1412,OR,62,Alnus,incana,gray alder,Plantae,108147,498,Colored leaves,2018,9,13,256,2458375,7,2018,9,20,263,2458382,7
23676,46.996738,-94.696556,430,MN,99,Betula,papyrifera,paper birch,Plantae,115235,371,Breaking leaf buds,2018,5,13,133,2458252,7,2018,5,20,140,2458259,176
23676,46.996738,-94.696556,430,MN,99,Betula,papyrifera,paper birch,Plantae,115235,467,Increasing leaf size,2018,5,16,136,2458255,-9999,2018,5,23,143,2458262,173
23676,46.996738,-94.696556,430,MN,99,Betula,papyrifera,paper birch,Plantae,115235,471,Falling leaves,2018,9,3,246,2458365,-9999,2018,10,21,294,2458413,22
23676,46.996738,-94.696556,430,MN,99,Betula,papyrifera,paper birch,Plantae,115235,483,Leaves,2018,5,16,136,2458255,3,2018,10,21,294,2458413,8
23676,46.996738,-94.696556,430,MN,99,Betula,papyrifera,paper birch,Plantae,115235,498,Colored leaves,2018,8,25,237,2458356,13,2018,10,21,294,2458413,22
23676,46.996738,-94.696556,430,MN,873,Fraxinus,nigra,black ash,Plantae,114623,371,Breaking leaf buds,2018,5,13,133,2458252,7,2018,5,31,151,2458270,165
23676,46.996738,-94.696556,430,MN,873,Fraxinus,nigra,black ash,Plantae,114623,467,Increasing leaf size,2018,5,16,136,2458255,-9999,2018,5,31,151,2458270,165
23676,46.996738,-94.696556,430,MN,873,Fraxinus,nigra,black ash,Plantae,114623,471,Falling leaves,2018,9,3,246,2458365,-9999,2018,10,11,284,2458403,32
23676,46.996738,-94.696556,430,MN,873,Fraxinus,nigra,black ash,Plantae,114623,483,Leaves,2018,5,16,136,2458255,3,2018,10,11,284,2458403,6
23676,46.996738,-94.696556,430,MN,873,Fraxinus,nigra,black ash,Plantae,114623,498,Colored leaves,2018,8,18,230,2458349,6,2018,10,11,284,2458403,32
23753,42.758427,-75.663376,448,NY,102,Quercus,rubra,northern red oak,Plantae,112167,483,Leaves,2018,10,17,290,2458409,-9999,2018,10,17,290,2458409,-9999
23753,42.758427,-75.663376,448,NY,102,Quercus,rubra,northern red oak,Plantae,112167,498,Colored leaves,2018,10,17,290,2458409,-9999,2018,10,17,290,2458409,-9999
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,371,Breaking leaf buds,2018,5,1,121,2458240,5,2018,5,10,130,2458249,4
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,371,Breaking leaf buds,2018,5,3,123,2458242,2,2018,5,10,130,2458249,12
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,467,Increasing leaf size,2018,5,10,130,2458249,3,2018,5,22,142,2458261,7
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,467,Increasing leaf size,2018,5,10,130,2458249,3,2018,5,22,142,2458261,7
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,471,Falling leaves,2018,7,2,183,2458302,8,2018,7,3,184,2458303,20
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,471,Falling leaves,2018,8,28,240,2458359,15,2018,9,4,247,2458366,10
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,471,Falling leaves,2018,9,23,266,2458385,9,2018,11,7,311,2458430,8
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,471,Falling leaves,2018,7,2,183,2458302,8,2018,7,3,184,2458303,20
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,471,Falling leaves,2018,9,4,247,2458366,7,2018,9,14,257,2458376,9
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,471,Falling leaves,2018,9,29,272,2458391,6,2018,11,7,311,2458430,8
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,483,Leaves,2018,5,10,130,2458249,3,2018,10,31,304,2458423,15
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,483,Leaves,2018,5,10,130,2458249,3,2018,11,7,311,2458430,8
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,498,Colored leaves,2018,9,4,247,2458366,7,2018,9,4,247,2458366,10
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,498,Colored leaves,2018,9,29,272,2458391,6,2018,9,29,272,2458391,5
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112460,498,Colored leaves,2018,10,10,283,2458402,6,2018,10,31,304,2458423,15
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,498,Colored leaves,2018,9,4,247,2458366,7,2018,9,14,257,2458376,9
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,498,Colored leaves,2018,9,29,272,2458391,6,2018,9,29,272,2458391,5
23813,42.270908,-73.59346,212,NY,102,Quercus,rubra,northern red oak,Plantae,112471,498,Colored leaves,2018,10,10,283,2458402,6,2018,11,7,311,2458430,8
23815,42.755417,-75.666634,460,NY,102,Quercus,rubra,northern red oak,Plantae,116195,471,Falling leaves,2018,10,10,283,2458402,3,2018,11,19,323,2458442,-9999
23815,42.755417,-75.666634,460,NY,102,Quercus,rubra,northern red oak,Plantae,116195,483,Leaves,2018,9,4,247,2458366,-9999,2018,11,19,323,2458442,-9999
23815,42.755417,-75.666634,460,NY,102,Quercus,rubra,northern red oak,Plantae,116195,498,Colored leaves,2018,10,7,280,2458399,33,2018,11,19,323,2458442,-9999
23818,42.75666,-75.665657,443,NY,102,Quercus,rubra,northern red oak,Plantae,114735,471,Falling leaves,2018,10,11,284,2458403,-9999,2018,10,11,284,2458403,-9999
23818,42.75666,-75.665657,443,NY,102,Quercus,rubra,northern red oak,Plantae,114735,483,Leaves,2018,10,11,284,2458403,-9999,2018,10,11,284,2458403,-9999
23818,42.75666,-75.665657,443,NY,102,Quercus,rubra,northern red oak,Plantae,114735,498,Colored leaves,2018,10,11,284,2458403,-9999,2018,10,11,284,2458403,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,371,Breaking leaf buds,2018,5,17,137,2458256,30,2018,5,24,144,2458263,8
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,371,Breaking leaf buds,2018,5,17,137,2458256,30,2018,5,24,144,2458263,8
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,371,Breaking leaf buds,2018,5,17,137,2458256,30,2018,5,24,144,2458263,8
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,371,Breaking leaf buds,2018,10,25,298,2458417,10,2018,10,25,298,2458417,1
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,371,Breaking leaf buds,2018,10,31,304,2458423,5,2018,10,31,304,2458423,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117445,371,Breaking leaf buds,2018,5,17,137,2458256,30,2018,5,24,144,2458263,8
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,467,Increasing leaf size,2018,5,17,137,2458256,30,2018,6,8,159,2458278,4
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,467,Increasing leaf size,2018,5,17,137,2458256,30,2018,6,8,159,2458278,4
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,467,Increasing leaf size,2018,5,17,137,2458256,30,2018,6,8,159,2458278,11
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,467,Increasing leaf size,2018,10,25,298,2458417,10,2018,10,25,298,2458417,1
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117445,467,Increasing leaf size,2018,5,24,144,2458263,3,2018,6,8,159,2458278,4
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,471,Falling leaves,2018,10,12,285,2458404,9,2018,11,1,305,2458424,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,471,Falling leaves,2018,9,19,262,2458381,15,2018,9,19,262,2458381,5
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,471,Falling leaves,2018,10,3,276,2458395,9,2018,10,26,299,2458418,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,471,Falling leaves,2018,10,12,285,2458404,9,2018,10,31,304,2458423,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,483,Leaves,2018,5,17,137,2458256,30,2018,11,1,305,2458424,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,483,Leaves,2018,5,17,137,2458256,30,2018,10,26,299,2458418,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,483,Leaves,2018,5,17,137,2458256,30,2018,10,26,299,2458418,5
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117445,483,Leaves,2018,5,24,144,2458263,3,2018,6,12,163,2458282,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,498,Colored leaves,2018,8,24,236,2458355,4,2018,8,24,236,2458355,3
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117442,498,Colored leaves,2018,10,3,276,2458395,9,2018,11,1,305,2458424,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,498,Colored leaves,2018,8,24,236,2458355,4,2018,8,24,236,2458355,3
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117443,498,Colored leaves,2018,9,19,262,2458381,15,2018,10,26,299,2458418,-9999
24146,44.338104,-68.066635,8,ME,99,Betula,papyrifera,paper birch,Plantae,117444,498,Colored leaves,2018,9,19,262,2458381,15,2018,10,26,299,2458418,5
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,371,Breaking leaf buds,2018,5,5,125,2458244,3,2018,5,5,125,2458244,7
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,467,Increasing leaf size,2018,5,12,132,2458251,7,2018,6,2,153,2458272,31
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,471,Falling leaves,2018,10,3,276,2458395,5,2018,10,3,276,2458395,1
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,471,Falling leaves,2018,11,11,315,2458434,5,2018,11,15,319,2458438,-9999
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,483,Leaves,2018,5,12,132,2458251,7,2018,11,15,319,2458438,-9999
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,498,Colored leaves,2018,10,3,276,2458395,5,2018,10,3,276,2458395,1
24514,44.963524,-93.157822,286,MN,102,Quercus,rubra,northern red oak,Plantae,127576,498,Colored leaves,2018,10,12,285,2458404,8,2018,11,15,319,2458438,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,371,Breaking leaf buds,2018,5,10,130,2458249,7,2018,5,24,144,2458263,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,371,Breaking leaf buds,2018,5,3,123,2458242,8,2018,5,10,130,2458249,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,371,Breaking leaf buds,2018,5,3,123,2458242,4,2018,5,10,130,2458249,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,467,Increasing leaf size,2018,5,10,130,2458249,7,2018,6,5,156,2458275,17
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,467,Increasing leaf size,2018,6,28,179,2458298,6,2018,7,12,193,2458312,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,467,Increasing leaf size,2018,7,26,207,2458326,8,2018,7,26,207,2458326,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,467,Increasing leaf size,2018,8,16,228,2458347,7,2018,8,16,228,2458347,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,467,Increasing leaf size,2018,9,28,271,2458390,37,2018,9,28,271,2458390,13
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,5,10,130,2458249,7,2018,5,10,130,2458249,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,5,20,140,2458259,3,2018,5,24,144,2458263,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,6,5,156,2458275,5,2018,6,5,156,2458275,1
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,6,28,179,2458298,6,2018,7,12,193,2458312,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,7,26,207,2458326,8,2018,7,26,207,2458326,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,8,16,228,2458347,7,2018,8,16,228,2458347,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,467,Increasing leaf size,2018,9,28,271,2458390,37,2018,9,28,271,2458390,13
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,5,10,130,2458249,7,2018,5,10,130,2458249,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,5,20,140,2458259,3,2018,5,24,144,2458263,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,6,28,179,2458298,6,2018,7,12,193,2458312,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,7,26,207,2458326,8,2018,7,26,207,2458326,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,8,16,228,2458347,7,2018,8,16,228,2458347,6
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,467,Increasing leaf size,2018,9,28,271,2458390,37,2018,9,28,271,2458390,13
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,471,Falling leaves,2018,10,11,284,2458403,13,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,471,Falling leaves,2018,10,11,284,2458403,13,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,471,Falling leaves,2018,10,11,284,2458403,13,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,483,Leaves,2018,5,10,130,2458249,7,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,483,Leaves,2018,5,10,130,2458249,7,2018,5,20,140,2458259,4
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,483,Leaves,2018,5,31,151,2458270,7,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,483,Leaves,2018,5,10,130,2458249,7,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116317,498,Colored leaves,2018,9,28,271,2458390,37,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,498,Colored leaves,2018,5,24,144,2458263,4,2018,5,24,144,2458263,7
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116318,498,Colored leaves,2018,9,28,271,2458390,37,2018,10,11,284,2458403,-9999
24566,44.859833,-93.216568,251,MN,102,Quercus,rubra,northern red oak,Plantae,116319,498,Colored leaves,2018,9,28,271,2458390,37,2018,10,11,284,2458403,-9999
25093,47.000977,-94.697235,425,MN,99,Betula,papyrifera,paper birch,Plantae,119557,371,Breaking leaf buds,2018,5,10,130,2458249,6,2018,5,17,137,2458256,-9999
25093,47.000977,-94.697235,425,MN,99,Betula,papyrifera,paper birch,Plantae,119557,467,Increasing leaf size,2018,5,17,137,2458256,-9999,2018,5,24,144,2458263,-9999
25093,47.000977,-94.697235,425,MN,99,Betula,papyrifera,paper birch,Plantae,119557,471,Falling leaves,2018,10,17,290,2458409,-9999,2018,10,17,290,2458409,-9999
25093,47.000977,-94.697235,425,MN,99,Betula,papyrifera,paper birch,Plantae,119557,483,Leaves,2018,5,17,137,2458256,135,2018,10,17,290,2458409,42
25093,47.000977,-94.697235,425,MN,99,Betula,papyrifera,paper birch,Plantae,119557,498,Colored leaves,2018,8,23,235,2458354,-9999,2018,10,17,290,2458409,-9999
25093,47.000977,-94.697235,425,MN,873,Fraxinus,nigra,black ash,Plantae,119549,371,Breaking leaf buds,2018,5,17,137,2458256,13,2018,5,24,144,2458263,-9999
25093,47.000977,-94.697235,425,MN,873,Fraxinus,nigra,black ash,Plantae,119549,467,Increasing leaf size,2018,5,17,137,2458256,-9999,2018,5,24,144,2458263,-9999
25093,47.000977,-94.697235,425,MN,873,Fraxinus,nigra,black ash,Plantae,119549,483,Leaves,2018,5,17,137,2458256,135,2018,8,23,235,2458354,55
25093,47.000977,-94.697235,425,MN,873,Fraxinus,nigra,black ash,Plantae,119549,498,Colored leaves,2018,8,23,235,2458354,-9999,2018,8,23,235,2458354,-9999
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142172,371,Breaking leaf buds,2018,4,22,112,2458231,13,2018,4,22,112,2458231,14
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,371,Breaking leaf buds,2018,4,20,110,2458229,6,2018,4,20,110,2458229,1
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,371,Breaking leaf buds,2018,4,28,118,2458237,7,2018,5,9,129,2458248,15
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,371,Breaking leaf buds,2018,4,14,104,2458223,21,2018,4,20,110,2458229,1
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,371,Breaking leaf buds,2018,4,28,118,2458237,7,2018,4,28,118,2458237,11
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142172,467,Increasing leaf size,2018,5,6,126,2458245,14,2018,5,24,144,2458263,21
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,467,Increasing leaf size,2018,4,20,110,2458229,6,2018,4,20,110,2458229,1
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,467,Increasing leaf size,2018,4,28,118,2458237,7,2018,6,14,165,2458284,7
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,467,Increasing leaf size,2018,4,20,110,2458229,6,2018,4,20,110,2458229,1
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,467,Increasing leaf size,2018,4,28,118,2458237,7,2018,6,14,165,2458284,7
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142172,483,Leaves,2018,5,6,126,2458245,14,2018,12,7,341,2458460,4
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,483,Leaves,2018,4,28,118,2458237,7,2018,11,20,324,2458443,17
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,483,Leaves,2018,4,20,110,2458229,6,2018,4,20,110,2458229,1
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,483,Leaves,2018,4,28,118,2458237,7,2018,11,20,324,2458443,17
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142172,498,Colored leaves,2018,11,1,305,2458424,27,2018,12,7,341,2458460,4
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142173,498,Colored leaves,2018,11,1,305,2458424,27,2018,11,20,324,2458443,17
25886,35.608395,-82.446205,640,NC,102,Quercus,rubra,northern red oak,Plantae,142174,498,Colored leaves,2018,11,1,305,2458424,27,2018,11,20,324,2458443,17
26425,44.772018,-93.190956,307,MN,99,Betula,papyrifera,paper birch,Plantae,134819,371,Breaking leaf buds,2018,10,9,282,2458401,50,2018,10,9,282,2458401,-9999
26425,44.772018,-93.190956,307,MN,99,Betula,papyrifera,paper birch,Plantae,134819,467,Increasing leaf size,2018,5,11,131,2458250,-9999,2018,7,16,197,2458316,35
26425,44.772018,-93.190956,307,MN,99,Betula,papyrifera,paper birch,Plantae,134819,471,Falling leaves,2018,10,9,282,2458401,50,2018,10,9,282,2458401,-9999
26425,44.772018,-93.190956,307,MN,99,Betula,papyrifera,paper birch,Plantae,134819,483,Leaves,2018,5,11,131,2458250,-9999,2018,10,9,282,2458401,-9999
26425,44.772018,-93.190956,307,MN,99,Betula,papyrifera,paper birch,Plantae,134819,498,Colored leaves,2018,8,20,232,2458351,35,2018,10,9,282,2458401,-9999
26863,42.419384,-76.492157,327,NY,102,Quercus,rubra,northern red oak,Plantae,136878,371,Breaking leaf buds,2018,4,4,94,2458213,-9999,2018,4,12,102,2458221,6
26863,42.419384,-76.492157,327,NY,102,Quercus,rubra,northern red oak,Plantae,136932,371,Breaking leaf buds,2018,4,3,93,2458212,-9999,2018,5,4,124,2458243,-9999
26863,42.419384,-76.492157,327,NY,102,Quercus,rubra,northern red oak,Plantae,136934,371,Breaking leaf buds,2018,4,12,102,2458221,8,2018,4,12,102,2458221,6
27268,48.168095,-90.879738,437,MN,99,Betula,papyrifera,paper birch,Plantae,140162,371,Breaking leaf buds,2018,5,27,147,2458266,25,2018,5,27,147,2458266,-9999
27268,48.168095,-90.879738,437,MN,99,Betula,papyrifera,paper birch,Plantae,140162,467,Increasing leaf size,2018,5,27,147,2458266,25,2018,5,27,147,2458266,-9999
27268,48.168095,-90.879738,437,MN,99,Betula,papyrifera,paper birch,Plantae,140162,483,Leaves,2018,5,27,147,2458266,25,2018,5,27,147,2458266,-9999
27269,48.168194,-90.879684,436,MN,99,Betula,papyrifera,paper birch,Plantae,140182,371,Breaking leaf buds,2018,5,27,147,2458266,-9999,2018,5,27,147,2458266,-9999
27269,48.168194,-90.879684,436,MN,99,Betula,papyrifera,paper birch,Plantae,140212,371,Breaking leaf buds,2018,5,27,147,2458266,-9999,2018,5,27,147,2458266,-9999
27269,48.168194,-90.879684,436,MN,99,Betula,papyrifera,paper birch,Plantae,140182,467,Increasing leaf size,2018,5,27,147,2458266,-9999,2018,5,27,147,2458266,-9999
