Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,371,Breaking leaf buds,2019,4,30,120,2458604,15,2019,4,30,120,2458604,-9999,1,1,0,0
8460,43.09248,-73.591904,73,NY,79,Fagus,grandifolia,American beech,Plantae,26000,371,Breaking leaf buds,2019,4,29,119,2458603,14,2019,4,29,119,2458603,-9999,1,1,0,0
8460,43.09248,-73.591904,73,NY,79,Fagus,grandifolia,American beech,Plantae,67085,371,Breaking leaf buds,2019,4,29,119,2458603,14,2019,4,29,119,2458603,-9999,1,1,0,0
8460,43.09248,-73.591904,73,NY,79,Fagus,grandifolia,American beech,Plantae,85637,371,Breaking leaf buds,2019,4,29,119,2458603,14,2019,4,29,119,2458603,-9999,1,1,0,0
8899,35.610474,-83.423431,1529,NC,1172,Aesculus,flava,yellow buckeye,Plantae,48479,371,Breaking leaf buds,2019,4,23,113,2458597,-9999,2019,4,23,113,2458597,-9999,1,1,0,0
8902,35.520927,-83.309875,634,NC,79,Fagus,grandifolia,American beech,Plantae,29931,371,Breaking leaf buds,2019,4,16,106,2458590,-9999,2019,4,16,106,2458590,-9999,1,1,0,0
8902,35.520927,-83.309875,634,NC,79,Fagus,grandifolia,American beech,Plantae,29939,371,Breaking leaf buds,2019,4,16,106,2458590,-9999,2019,4,16,106,2458590,-9999,1,1,0,0
8902,35.520927,-83.309875,634,NC,1159,Quercus,velutina,black oak,Plantae,29937,371,Breaking leaf buds,2019,4,16,106,2458590,-9999,2019,4,16,106,2458590,-9999,1,1,0,0
8902,35.520927,-83.309875,634,NC,1159,Quercus,velutina,black oak,Plantae,29937,483,Leaves,2019,4,16,106,2458590,-9999,2019,4,16,106,2458590,-9999,1,1,0,0
8981,35.729073,-83.406631,439,TN,79,Fagus,grandifolia,American beech,Plantae,30491,371,Breaking leaf buds,2019,4,4,94,2458578,1,2019,4,4,94,2458578,6,1,1,0,1
8981,35.729073,-83.406631,439,TN,79,Fagus,grandifolia,American beech,Plantae,30491,371,Breaking leaf buds,2019,4,28,118,2458602,18,2019,4,28,118,2458602,-9999,1,1,0,1
8981,35.729073,-83.406631,439,TN,79,Fagus,grandifolia,American beech,Plantae,30491,467,Increasing leaf size,2019,4,28,118,2458602,18,2019,4,28,118,2458602,-9999,1,1,0,0
8981,35.729073,-83.406631,439,TN,79,Fagus,grandifolia,American beech,Plantae,30491,483,Leaves,2019,4,28,118,2458602,18,2019,4,28,118,2458602,-9999,1,1,0,0
9341,35.639874,-83.687721,444,TN,74,Fraxinus,americana,white ash,Plantae,33199,371,Breaking leaf buds,2019,4,10,100,2458584,7,2019,4,13,103,2458587,-9999,2,4,0,0
9341,35.639874,-83.687721,444,TN,74,Fraxinus,americana,white ash,Plantae,33199,467,Increasing leaf size,2019,4,13,103,2458587,3,2019,4,13,103,2458587,-9999,1,1,0,0
9341,35.639874,-83.687721,444,TN,74,Fraxinus,americana,white ash,Plantae,33199,483,Leaves,2019,4,13,103,2458587,3,2019,4,13,103,2458587,-9999,1,1,0,0
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,33137,371,Breaking leaf buds,2019,2,24,55,2458539,-9999,2019,2,24,55,2458539,6,1,1,0,1
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,33137,371,Breaking leaf buds,2019,4,14,104,2458588,8,2019,4,14,104,2458588,-9999,1,1,0,1
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,33149,371,Breaking leaf buds,2019,4,14,104,2458588,-9999,2019,4,14,104,2458588,-9999,1,1,0,0
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,33137,471,Falling leaves,2019,2,24,55,2458539,-9999,2019,2,24,55,2458539,6,1,1,0,0
9342,35.644516,-83.68988,512,TN,1159,Quercus,velutina,black oak,Plantae,33149,483,Leaves,2019,4,14,104,2458588,-9999,2019,4,14,104,2458588,-9999,1,1,0,0
9343,35.642799,-83.695915,423,TN,79,Fagus,grandifolia,American beech,Plantae,33184,371,Breaking leaf buds,2019,4,16,106,2458590,6,2019,4,16,106,2458590,7,1,1,0,0
9343,35.642799,-83.695915,423,TN,79,Fagus,grandifolia,American beech,Plantae,33184,467,Increasing leaf size,2019,4,16,106,2458590,6,2019,4,23,113,2458597,-9999,2,8,0,0
9343,35.642799,-83.695915,423,TN,79,Fagus,grandifolia,American beech,Plantae,33184,483,Leaves,2019,4,16,106,2458590,6,2019,4,23,113,2458597,-9999,2,8,0,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75737,371,Breaking leaf buds,2019,3,19,78,2458562,-9999,2019,4,3,93,2458577,7,3,16,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75738,371,Breaking leaf buds,2019,3,19,78,2458562,-9999,2019,4,3,93,2458577,7,3,16,1,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75738,371,Breaking leaf buds,2019,4,23,113,2458597,7,2019,4,23,113,2458597,-9999,1,1,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75833,371,Breaking leaf buds,2019,3,19,78,2458562,-9999,2019,4,3,93,2458577,7,3,16,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75834,371,Breaking leaf buds,2019,3,19,78,2458562,-9999,2019,3,19,78,2458562,13,1,1,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75834,371,Breaking leaf buds,2019,4,3,93,2458577,2,2019,4,3,93,2458577,7,1,1,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75737,467,Increasing leaf size,2019,4,1,91,2458575,13,2019,4,23,113,2458597,-9999,5,23,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75738,467,Increasing leaf size,2019,4,1,91,2458575,13,2019,4,16,106,2458590,7,4,16,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75833,467,Increasing leaf size,2019,4,1,91,2458575,13,2019,4,1,91,2458575,2,1,1,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75833,467,Increasing leaf size,2019,4,10,100,2458584,7,2019,4,23,113,2458597,-9999,3,14,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75834,467,Increasing leaf size,2019,4,1,91,2458575,13,2019,4,1,91,2458575,2,1,1,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75834,467,Increasing leaf size,2019,4,10,100,2458584,7,2019,4,23,113,2458597,-9999,3,14,0,1
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75737,483,Leaves,2019,4,1,91,2458575,13,2019,4,23,113,2458597,-9999,5,23,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75738,483,Leaves,2019,4,1,91,2458575,13,2019,4,23,113,2458597,-9999,5,23,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75833,483,Leaves,2019,4,1,91,2458575,13,2019,4,23,113,2458597,-9999,5,23,1,0
9343,35.642799,-83.695915,423,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75834,483,Leaves,2019,4,1,91,2458575,13,2019,4,23,113,2458597,-9999,5,23,1,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75740,467,Increasing leaf size,2019,3,31,90,2458574,19,2019,3,31,90,2458574,-9999,1,1,0,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75741,467,Increasing leaf size,2019,4,5,95,2458579,12,2019,4,13,103,2458587,-9999,2,9,0,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75742,467,Increasing leaf size,2019,3,31,90,2458574,19,2019,4,13,103,2458587,-9999,3,14,0,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75740,483,Leaves,2019,3,31,90,2458574,19,2019,3,31,90,2458574,-9999,1,1,0,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75741,483,Leaves,2019,3,31,90,2458574,7,2019,4,13,103,2458587,-9999,3,14,0,0
9344,35.640373,-83.692863,435,TN,1172,Aesculus,flava,yellow buckeye,Plantae,75742,483,Leaves,2019,3,31,90,2458574,19,2019,4,13,103,2458587,-9999,3,14,0,0
10143,39.579479,-105.124023,1769,CO,74,Fraxinus,americana,white ash,Plantae,188526,371,Breaking leaf buds,2019,4,25,115,2458599,1,2019,4,28,118,2458602,-9999,3,4,0,0
10143,39.579479,-105.124023,1769,CO,99,Betula,papyrifera,paper birch,Plantae,101785,371,Breaking leaf buds,2019,4,5,95,2458579,1,2019,4,28,118,2458602,-9999,14,24,0,0
10143,39.579479,-105.124023,1769,CO,99,Betula,papyrifera,paper birch,Plantae,101785,483,Leaves,2019,4,24,114,2458598,1,2019,4,28,118,2458602,-9999,4,5,0,0
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50707,371,Breaking leaf buds,2019,4,6,96,2458580,3,2019,4,6,96,2458580,4,1,1,0,0
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,371,Breaking leaf buds,2019,3,12,71,2458555,2,2019,3,12,71,2458555,4,1,1,0,1
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,371,Breaking leaf buds,2019,3,20,79,2458563,4,2019,3,20,79,2458563,4,1,1,0,1
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,371,Breaking leaf buds,2019,3,27,86,2458570,3,2019,3,27,86,2458570,3,1,1,0,1
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,371,Breaking leaf buds,2019,4,6,96,2458580,3,2019,4,13,103,2458587,14,3,8,1,1
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50707,467,Increasing leaf size,2019,4,27,117,2458601,14,2019,4,27,117,2458601,-9999,1,1,0,0
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,467,Increasing leaf size,2019,4,13,103,2458587,3,2019,4,27,117,2458601,-9999,2,15,0,0
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50707,483,Leaves,2019,4,27,117,2458601,14,2019,4,27,117,2458601,-9999,1,1,0,0
12002,35.633415,-83.941086,802,TN,1159,Quercus,velutina,black oak,Plantae,50709,483,Leaves,2019,4,13,103,2458587,3,2019,4,27,117,2458601,-9999,2,15,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,371,Breaking leaf buds,2019,4,3,93,2458577,12,2019,4,17,107,2458591,8,3,15,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,371,Breaking leaf buds,2019,4,3,93,2458577,12,2019,4,30,120,2458604,-9999,5,28,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,371,Breaking leaf buds,2019,4,3,93,2458577,12,2019,4,30,120,2458604,-9999,4,28,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,371,Breaking leaf buds,2019,4,3,93,2458577,12,2019,4,30,120,2458604,-9999,5,28,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,371,Breaking leaf buds,2019,4,10,100,2458584,19,2019,4,30,120,2458604,-9999,4,21,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,467,Increasing leaf size,2019,4,25,115,2458599,8,2019,4,30,120,2458604,-9999,2,6,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,467,Increasing leaf size,2019,4,30,120,2458604,5,2019,4,30,120,2458604,-9999,1,1,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,467,Increasing leaf size,2019,4,25,115,2458599,8,2019,4,30,120,2458604,-9999,2,6,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,467,Increasing leaf size,2019,4,30,120,2458604,5,2019,4,30,120,2458604,-9999,1,1,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,471,Falling leaves,2019,1,9,9,2458493,-9999,2019,4,17,107,2458591,8,15,99,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,471,Falling leaves,2019,1,9,9,2458493,-9999,2019,1,9,9,2458493,8,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,471,Falling leaves,2019,2,7,38,2458522,9,2019,2,7,38,2458522,7,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,471,Falling leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,471,Falling leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,471,Falling leaves,2019,1,9,9,2458493,-9999,2019,4,17,107,2458591,8,15,99,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,483,Leaves,2019,1,9,9,2458493,-9999,2019,4,30,120,2458604,-9999,17,112,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,483,Leaves,2019,1,9,9,2458493,-9999,2019,1,9,9,2458493,8,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,483,Leaves,2019,2,7,38,2458522,9,2019,2,7,38,2458522,7,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,483,Leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,483,Leaves,2019,4,30,120,2458604,5,2019,4,30,120,2458604,-9999,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,483,Leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,483,Leaves,2019,4,25,115,2458599,8,2019,4,30,120,2458604,-9999,2,6,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,483,Leaves,2019,1,9,9,2458493,-9999,2019,4,17,107,2458591,8,15,99,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,483,Leaves,2019,4,30,120,2458604,5,2019,4,30,120,2458604,-9999,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,498,Colored leaves,2019,1,9,9,2458493,-9999,2019,4,17,107,2458591,8,15,99,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,498,Colored leaves,2019,1,9,9,2458493,-9999,2019,1,9,9,2458493,8,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,498,Colored leaves,2019,2,7,38,2458522,9,2019,2,7,38,2458522,7,1,1,0,1
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,498,Colored leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,498,Colored leaves,2019,1,9,9,2458493,-9999,2019,4,10,100,2458584,7,14,92,0,0
16257,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,498,Colored leaves,2019,1,9,9,2458493,-9999,2019,4,17,107,2458591,8,15,99,0,0
16454,41.667408,-73.895546,41,NY,74,Fraxinus,americana,white ash,Plantae,62063,371,Breaking leaf buds,2019,4,27,117,2458601,4,2019,4,27,117,2458601,3,1,1,0,0
16454,41.667408,-73.895546,41,NY,74,Fraxinus,americana,white ash,Plantae,62063,467,Increasing leaf size,2019,4,27,117,2458601,4,2019,4,30,120,2458604,-9999,2,4,1,0
16454,41.667408,-73.895546,41,NY,74,Fraxinus,americana,white ash,Plantae,62063,483,Leaves,2019,4,27,117,2458601,4,2019,4,30,120,2458604,-9999,2,4,1,0
17582,35.770512,-83.111603,610,TN,79,Fagus,grandifolia,American beech,Plantae,67712,371,Breaking leaf buds,2019,4,18,108,2458592,1,2019,4,21,111,2458595,-9999,2,4,1,0
17582,35.770512,-83.111603,610,TN,79,Fagus,grandifolia,American beech,Plantae,67714,371,Breaking leaf buds,2019,4,21,111,2458595,3,2019,4,21,111,2458595,-9999,1,1,0,0
17582,35.770512,-83.111603,610,TN,79,Fagus,grandifolia,American beech,Plantae,67714,467,Increasing leaf size,2019,4,18,108,2458592,1,2019,4,21,111,2458595,-9999,2,4,1,0
17582,35.770512,-83.111603,610,TN,79,Fagus,grandifolia,American beech,Plantae,67714,483,Leaves,2019,4,18,108,2458592,1,2019,4,21,111,2458595,-9999,2,4,1,0
18524,40.860325,-73.878471,26,NY,79,Fagus,grandifolia,American beech,Plantae,73248,371,Breaking leaf buds,2019,4,13,103,2458587,20,2019,4,13,103,2458587,-9999,1,1,0,0
18524,40.860325,-73.878471,26,NY,1159,Quercus,velutina,black oak,Plantae,73255,371,Breaking leaf buds,2019,4,13,103,2458587,20,2019,4,13,103,2458587,-9999,1,1,0,0
18536,40.866119,-73.879341,25,NY,1339,Betula,nigra,river birch,Plantae,84516,371,Breaking leaf buds,2019,4,17,107,2458591,7,2019,4,23,113,2458597,-9999,2,7,0,0
18536,40.866119,-73.879341,25,NY,1339,Betula,nigra,river birch,Plantae,84516,483,Leaves,2019,4,23,113,2458597,6,2019,4,23,113,2458597,-9999,1,1,0,0
18940,42.365437,-71.258598,45,MA,1159,Quercus,velutina,black oak,Plantae,74636,371,Breaking leaf buds,2019,4,27,117,2458601,-9999,2019,4,27,117,2458601,-9999,1,1,0,0
18940,42.365437,-71.258598,45,MA,1159,Quercus,velutina,black oak,Plantae,74637,371,Breaking leaf buds,2019,4,27,117,2458601,-9999,2019,4,27,117,2458601,-9999,1,1,0,0
18940,42.365437,-71.258598,45,MA,1159,Quercus,velutina,black oak,Plantae,74638,371,Breaking leaf buds,2019,4,27,117,2458601,-9999,2019,4,27,117,2458601,-9999,1,1,0,0
19586,40.669498,-73.965942,42,NY,79,Fagus,grandifolia,American beech,Plantae,84853,371,Breaking leaf buds,2019,3,29,88,2458572,14,2019,4,19,109,2458593,-9999,4,22,0,0
19586,40.669498,-73.965942,42,NY,79,Fagus,grandifolia,American beech,Plantae,84999,371,Breaking leaf buds,2019,3,29,88,2458572,14,2019,4,19,109,2458593,-9999,4,22,0,0
19586,40.669498,-73.965942,42,NY,79,Fagus,grandifolia,American beech,Plantae,85000,371,Breaking leaf buds,2019,4,19,109,2458593,7,2019,4,19,109,2458593,-9999,1,1,0,0
19586,40.669498,-73.965942,42,NY,79,Fagus,grandifolia,American beech,Plantae,84999,483,Leaves,2019,4,19,109,2458593,7,2019,4,19,109,2458593,-9999,1,1,0,0
19691,37.902817,-84.359711,271,KY,783,Aesculus,glabra,Ohio buckeye,Plantae,79450,371,Breaking leaf buds,2019,3,18,77,2458561,-9999,2019,3,18,77,2458561,-9999,1,1,0,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,371,Breaking leaf buds,2019,4,17,107,2458591,2,2019,4,17,107,2458591,2,1,1,0,1
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,371,Breaking leaf buds,2019,4,20,110,2458594,1,2019,4,20,110,2458594,1,1,1,0,1
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,371,Breaking leaf buds,2019,4,22,112,2458596,1,2019,4,27,117,2458601,1,3,6,1,1
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,371,Breaking leaf buds,2019,4,17,107,2458591,2,2019,4,28,118,2458602,-9999,8,12,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,371,Breaking leaf buds,2019,4,17,107,2458591,2,2019,4,28,118,2458602,-9999,10,12,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,371,Breaking leaf buds,2019,4,17,107,2458591,2,2019,4,17,107,2458591,2,1,1,0,1
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,371,Breaking leaf buds,2019,4,21,111,2458595,2,2019,4,28,118,2458602,-9999,5,8,1,1
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,371,Breaking leaf buds,2019,4,20,110,2458594,1,2019,4,28,118,2458602,-9999,6,9,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,467,Increasing leaf size,2019,4,25,115,2458599,1,2019,4,25,115,2458599,2,1,1,0,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,467,Increasing leaf size,2019,4,27,117,2458601,1,2019,4,27,117,2458601,1,1,1,0,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,467,Increasing leaf size,2019,4,25,115,2458599,3,2019,4,27,117,2458601,1,2,3,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,467,Increasing leaf size,2019,4,25,115,2458599,3,2019,4,25,115,2458599,2,1,1,0,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86258,483,Leaves,2019,4,27,117,2458601,2,2019,4,27,117,2458601,1,1,1,0,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86259,483,Leaves,2019,4,25,115,2458599,1,2019,4,27,117,2458601,1,2,3,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86260,483,Leaves,2019,4,26,116,2458600,1,2019,4,27,117,2458601,1,2,2,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,86261,483,Leaves,2019,4,25,115,2458599,3,2019,4,27,117,2458601,1,2,3,1,0
20206,42.301922,-71.123932,36,MA,1339,Betula,nigra,river birch,Plantae,87754,483,Leaves,2019,4,25,115,2458599,3,2019,4,25,115,2458599,2,1,1,0,0
20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,371,Breaking leaf buds,2019,4,14,104,2458588,3,2019,4,23,113,2458597,2,3,10,1,0
20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,467,Increasing leaf size,2019,4,19,109,2458593,5,2019,4,25,115,2458599,-9999,3,7,1,0
20223,42.296417,-71.128052,26,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85757,483,Leaves,2019,4,19,109,2458593,5,2019,4,25,115,2458599,-9999,3,7,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,371,Breaking leaf buds,2019,4,21,111,2458595,2,2019,4,21,111,2458595,3,1,1,0,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,371,Breaking leaf buds,2019,4,17,107,2458591,-9999,2019,4,21,111,2458595,1,2,5,0,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,371,Breaking leaf buds,2019,4,17,107,2458591,-9999,2019,4,21,111,2458595,1,2,5,0,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,371,Breaking leaf buds,2019,4,17,107,2458591,12,2019,4,21,111,2458595,3,3,5,1,1
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,371,Breaking leaf buds,2019,4,25,115,2458599,1,2019,4,25,115,2458599,-9999,1,1,0,1
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,467,Increasing leaf size,2019,4,21,111,2458595,2,2019,4,25,115,2458599,-9999,3,5,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,467,Increasing leaf size,2019,4,17,107,2458591,-9999,2019,4,25,115,2458599,-9999,4,9,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,467,Increasing leaf size,2019,4,17,107,2458591,-9999,2019,4,25,115,2458599,-9999,4,9,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,467,Increasing leaf size,2019,4,17,107,2458591,12,2019,4,25,115,2458599,-9999,5,9,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85751,483,Leaves,2019,4,21,111,2458595,2,2019,4,25,115,2458599,-9999,3,5,1,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,483,Leaves,2019,4,17,107,2458591,-9999,2019,4,21,111,2458595,1,2,5,0,1
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85755,483,Leaves,2019,4,25,115,2458599,3,2019,4,25,115,2458599,-9999,1,1,0,1
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85756,483,Leaves,2019,4,17,107,2458591,-9999,2019,4,21,111,2458595,1,2,5,0,0
20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,Plantae,85758,483,Leaves,2019,4,17,107,2458591,12,2019,4,25,115,2458599,-9999,5,9,1,0
20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,371,Breaking leaf buds,2019,4,10,100,2458584,3,2019,4,13,103,2458587,1,2,4,1,1
20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86274,371,Breaking leaf buds,2019,4,17,107,2458591,1,2019,5,1,121,2458605,-9999,6,15,1,1
20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86275,371,Breaking leaf buds,2019,4,13,103,2458587,7,2019,4,17,107,2458591,-9999,2,5,0,0
20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,Plantae,86276,371,Breaking leaf buds,2019,4,10,100,2458584,3,2019,4,10,100,2458584,4,1,1,0,1
